,Id,Price
166,5317,204225.97912879835
167,7378,86653.81185013757
168,16154,180994.09831264298
169,3464,206076.56697066294
170,4197,231633.50331545042
171,9477,117590.20254097336
172,12705,194077.1089447735
173,16426,198826.08099297053
174,1481,70250.93593683424
175,9946,235127.96744163812
176,12025,225261.60830576436
177,5341,226855.68750069625
178,9923,291877.01183804806
179,7953,261385.94438932542
180,11066,249474.3162180842
181,5037,167753.25916268054
182,2509,185719.6481705806
183,4937,306003.7956081575
184,12089,355708.03871355293
185,4964,175370.5336829436
186,16500,251966.15348360906
187,4625,152518.13231570763
188,2363,442205.3289812376
189,8148,186875.50903590256
190,3804,192182.4251797542
191,4584,153923.57194019842
192,10694,112746.97903320241
193,2691,170683.05390319985
194,2983,217124.57820245958
195,13563,439427.0922274418
196,10747,210992.41396924906
197,1721,196978.48551685212
198,2789,284422.8449417225
199,7214,255884.7424662988
200,8659,235484.76520420768
201,5107,306728.0532435819
202,3843,230814.24372815798
203,14610,414575.4088879786
204,15505,167377.8177890246
205,5060,261473.83135746498
206,16055,243618.51229706648
207,14963,211598.60699718204
208,4118,144957.01745541324
209,1672,200659.94701433537
210,3209,165222.5359244141
211,16515,141811.62566162916
212,973,175783.82959066203
213,12529,187121.3586057149
214,5896,119078.64796412562
215,5450,291931.2149832778
216,3249,178227.030805056
217,8911,177674.60548152964
218,5898,240048.42050485045
219,1024,176090.4693697973
220,4766,207950.44563989463
221,15804,181745.71593668938
222,14303,180737.81734649817
223,10707,180084.18234328064
224,6605,219734.34583164734
225,1138,417733.408786315
226,14088,438409.5344551714
227,9154,183958.4429333213
228,8190,204251.7486993954
229,398,245447.05367355814
230,13302,291149.85817388236
231,9696,150845.37226626053
232,16786,118053.82879283726
233,16230,192630.39562313684
234,6552,187783.46547866648
235,923,210498.27639697868
236,9602,303207.40485576354
237,5857,260817.19966138244
238,8120,163384.22973832185
239,7134,188372.85118264638
240,11726,172150.63785350343
241,8069,117184.39778796004
242,12420,174490.8120341403
243,8604,198202.30307020483
244,4854,275030.415659465
245,12212,201418.0059020247
246,12099,336762.1624270702
247,3882,381017.903643324
248,6995,331211.36234954535
249,10172,225724.8185942872
250,11672,319083.1115202551
251,12897,294659.7584921292
252,16097,218324.0960205117
253,6779,247826.52503462086
254,11199,202090.23452143438
255,10816,245831.8292016551
256,143,379721.6946056645
257,5399,243760.43722654824
258,3286,155661.75758926244
259,13706,211046.32830887253
260,1935,386484.2949729865
261,16000,200050.4982361065
262,2860,213507.5090173791
263,11407,175702.61737454336
264,16378,265849.35447029583
265,12278,184566.4064227013
266,3842,189420.17687199728
267,2692,331784.4229587057
268,7699,187723.24268226005
269,6825,273686.20261189557
270,7268,285307.5325489585
271,1477,388596.77198988566
272,9887,206434.29660360602
273,9436,187964.96133893603
274,3179,302057.67777476675
275,1350,463388.6083844688
276,10643,213759.26696921876
277,5793,170918.9358345533
278,11494,366727.0919503656
279,4206,190071.56062562557
280,12419,245166.3168348662
281,8530,225825.91099579932
282,5985,178732.40656849797
283,8908,208103.91417901102
284,256,125152.65699394568
285,7234,170991.33914903094
286,5648,216825.11368553393
287,3014,202839.02014410833
288,2184,186564.7058847387
289,9189,274164.13863295456
290,14884,185827.3651974738
291,10333,161201.36769491617
292,15896,135880.77562174568
293,13269,157852.70124047197
294,8603,222735.3155979113
295,15087,165467.69527644012
296,4344,186129.3959983629
297,7981,67947.80247454089
298,10908,243503.66456178337
299,6190,165163.969074126
300,11742,216631.05748824772
301,9224,150256.11214509213
302,14667,225721.54238255098
303,458,175919.36796374226
304,2464,331917.20526933146
305,12320,248832.04716907418
306,278,199692.67086524813
307,2912,220036.03522670612
308,6698,216780.01996967808
309,4510,123323.94912848774
310,4183,194469.3029196725
311,5551,207781.78321643587
312,12187,165611.64665200506
313,7948,222389.09060579876
314,10808,188120.846909372
315,12432,184591.88888456675
316,5356,178711.89021025144
317,8984,548567.5045953061
318,9203,184888.23240833284
319,15412,87907.58967693127
320,12041,125715.68106090125
321,7644,249219.84504117977
322,7071,189899.80092930337
323,10685,178039.74807368504
324,6763,290089.70527612476
325,940,140184.54888827735
326,14959,190528.72762412767
327,1338,159853.89641621953
328,5351,139633.58915220707
329,6524,191340.79255774384
330,12516,153272.52476277913
331,3288,284263.10725811974
332,3146,235481.2061581624
333,3954,184088.63058908156
334,11955,166066.16988855906
335,1211,208086.53095760173
336,15668,218541.49345382032
337,1320,89603.6375085818
338,9108,170238.85573138262
339,16482,367277.15372459556
340,5017,147699.52314311243
341,8290,218105.12248718893
342,4304,410170.9671446177
343,1930,210652.69600783155
344,12530,173566.3609450495
345,11295,304293.5798153024
346,3002,150039.92374738408
347,15483,162393.48634221827
348,11525,205281.0089729103
349,13978,131909.8232518867
350,4885,156218.19744200728
351,8325,180289.99899258735
352,3630,131702.54383592066
353,9165,173679.49512973218
354,13945,227584.74869578722
355,10663,189383.7884904973
356,14803,177219.35599206312
357,7621,159646.6309943005
358,8205,227962.2463864286
359,10387,198105.39277886762
360,5457,151360.92589455246
361,10234,324186.04358110495
362,6251,177538.14188709858
363,701,251916.336845725
364,7930,175479.29254408096
365,15028,147636.79383810604
366,12172,70734.76628083525
367,5805,184291.76427813378
368,7411,320153.3156523676
369,14806,178570.12767568495
370,7890,164719.34572081745
371,10440,149238.20088627463
372,14926,160554.71715688828
373,5381,151553.67892539024
374,3800,335652.5610516277
375,10511,225819.50825022563
376,9324,248176.1404285872
377,3313,224990.08231142248
378,7351,148894.73148073704
379,8459,191939.6267585117
380,9957,139524.71391975228
381,12024,147109.60930641193
382,4380,244349.7772554608
383,5042,124034.63171415108
384,13289,151810.5277578281
385,13407,385933.3885627821
386,13258,144981.37933662438
387,15993,295413.31417912315
388,12525,184781.77349646098
389,4062,218084.9002362906
390,12065,285396.02541537676
391,8227,169048.8832045504
392,11333,167261.05139456462
393,2867,135248.1246240092
394,3319,252014.1989533351
395,3523,298178.9120000301
396,7055,197372.94969818197
397,14930,173516.5216082164
398,3444,131123.525028733
399,2940,321003.05591286643
400,6935,391764.17481581913
401,16116,434326.37749491393
402,13370,237515.22788451245
403,6103,242059.73201077848
404,7446,183119.8952981822
405,1859,174632.7458242382
406,4079,176809.07792906614
407,3228,183136.50216013414
408,9665,163169.2164274286
409,15957,370919.7226089604
410,11533,188236.2878380781
411,2314,119108.36733843273
412,4096,196184.77428089624
413,13437,174910.78507213082
414,5980,210700.48941946542
415,2008,187399.20183302308
416,6754,200632.9390848482
417,4129,166968.29206552505
418,14557,254631.31564243376
419,7096,340887.90280622797
420,14297,266233.07563861285
421,3967,253439.17825336455
422,16485,115974.19569343986
423,13075,291462.74084083346
424,14289,189340.73568829562
425,10988,168508.7065599901
426,3230,153125.66304779402
427,13250,179587.19096939784
428,2559,157298.6328813239
429,7739,318995.05121287727
430,7213,158550.4412762598
431,6639,228612.44475003218
432,3164,322964.71419723344
433,15207,148698.42031997588
434,5113,183896.90260895732
435,3929,148034.76979950408
436,14493,251639.5552397291
437,11110,186567.96008058693
438,2033,202057.3420265343
439,16057,212288.3048522017
440,16709,221521.84479844957
441,14313,160455.67745407452
442,1028,316890.8839063534
443,7187,108149.41672204147
444,3738,341872.15993627557
445,9869,313870.69058310473
446,12644,202958.78784075883
447,3686,122554.2043270099
448,9196,263096.00881565304
449,12326,198025.30787765613
450,4936,204295.24104146071
451,13314,169373.30832940424
452,9857,311861.00537078606
453,519,206930.42474449732
454,8410,175807.9560445583
455,1720,188969.0197658839
456,10341,240267.28234846008
457,14415,191300.40662986704
458,10613,317505.7975588806
459,8027,205729.8785204282
460,15539,268765.00472427596
461,7431,268566.88425126503
462,1370,137521.2914879266
463,12708,154734.33745070454
464,2250,215992.29201966448
465,14758,142237.95480064917
466,8525,328750.8279915102
467,1538,300547.24200759555
468,1142,151793.51162372302
469,1152,239234.86223112763
470,9802,187068.98634900615
471,3331,317989.57377575675
472,15203,191276.92080069345
473,4247,186874.37417080053
474,1976,481123.2556199493
475,2346,180369.6050329698
476,10078,254239.50856835605
477,1938,216506.72114382288
478,7819,193075.19595460812
479,2168,240931.21687087946
480,15634,222033.2169854478
481,8465,229530.62006204255
482,9313,178302.99013024234
483,6539,136999.40161461825
484,6325,104262.27439501355
485,13442,246207.64850426005
486,9967,212922.69248868653
487,7893,268433.7184731564
488,2861,189733.46452484492
489,11031,338829.6177596047
490,15073,121325.20858188138
491,13837,165427.8520665566
492,2524,247215.23132640863
493,8617,214887.23011791284
494,13513,180932.0416046663
495,3081,239659.94987909027
496,10675,337255.048546081
497,1907,77995.61332476065
498,4872,257864.15635390085
499,16274,325953.12319575594
500,11837,242226.42262884334
501,16577,243790.37536018834
502,5231,311948.3985668434
503,11315,205392.28838516583
504,273,215604.68588812597
505,8363,212811.42348649434
506,4255,221119.21426729386
507,16330,251344.08210472003
508,11528,175359.98021004282
509,14799,262865.9919165578
510,1611,299790.74268980935
511,9234,192399.5083867225
512,1633,115421.12332313774
513,6791,217944.34523090842
514,11567,394000.94253521186
515,3070,219903.56734589217
516,12094,211862.70714525806
517,14335,401192.4052032564
518,137,167398.50353532407
519,7182,162415.7106902892
520,11718,188187.71157397665
521,5194,102323.63953129471
522,97,359890.6493054761
523,5118,453946.4390318826
524,13920,324555.154917672
525,9952,194772.63022013154
526,15337,204593.04061572527
527,10243,214329.06495009278
528,4048,378532.7017165508
529,171,148206.15727119517
530,11378,162107.0928237278
531,14190,171496.46891394275
532,15265,138249.45400174925
533,2740,129905.35189502663
534,5573,289990.47548259585
535,4481,218448.94411490764
536,2631,147546.05860862057
537,4984,253348.2973719103
538,16466,185370.6128766032
539,16716,126643.34110553435
540,15325,179708.6665226872
541,10115,181927.84261754347
542,117,247368.3745384829
543,5476,115978.25907628746
544,11757,178209.42109533696
545,12359,128672.78027580437
546,15546,189383.99063658572
547,8133,169216.82041915125
548,9018,231191.380796343
549,2075,165505.79221141
550,11170,298177.72395539965
551,15733,212193.36310976127
552,9280,145627.89563387923
553,10734,330933.5500734024
554,14071,159402.6734403742
555,7373,226400.5743598554
556,14736,167401.17168928043
557,3458,116596.66293393586
558,6183,169699.58064722983
559,7825,227152.09699594177
560,16775,174605.26223358655
561,5717,176913.29947597694
562,12397,145882.7264185865
563,8189,543557.2916236334
564,4423,218607.35995753386
565,3994,124602.43171698191
566,10342,181915.23957784715
567,10051,175168.30579161557
568,9453,145889.19843426964
569,12593,512053.26794412395
570,1274,88934.38788723851
571,6933,350210.1300987295
572,1761,153039.91708415007
573,7157,344056.2559063247
574,15169,152521.71148989897
575,6792,353683.62808425387
576,13830,170399.96689153233
577,7240,188249.35811429826
578,3051,276000.3916547212
579,6550,122460.63252481396
580,4603,188507.08266782388
581,5729,171031.57572299786
582,13473,310446.9268628601
583,15104,125819.68311689442
584,6599,409387.3034286273
585,2216,361179.16537399834
586,8721,285439.597741373
587,3645,198202.46838247127
588,8664,213737.63877403614
589,11001,198744.685494273
590,753,155900.8118368511
591,8129,222130.3590617936
592,15235,185771.70926679045
593,3359,204869.10173321725
594,10424,241710.73680690993
595,10226,228993.13648247297
596,9252,165265.43822794582
597,3008,246481.8781675466
598,5849,168720.060335599
599,8494,196210.7904340815
600,6764,331047.17053208535
601,12445,308758.60374138714
602,11716,189500.46841250625
603,4508,123051.93529199016
604,5669,205674.85091477368
605,11427,130251.4508025798
606,11065,175901.6889652059
607,8910,219176.98935650935
608,16401,94209.78222054988
609,11913,151478.38790306915
610,6221,226488.76333067598
611,10839,190983.6259761887
612,2809,203088.70717211853
613,13311,148752.20827610156
614,6866,192142.93847665266
615,6019,182075.20855900968
616,3024,172662.0248831515
617,1391,217278.35831054638
618,15904,201257.67522626108
619,15858,229621.0575133144
620,9911,177345.5720537333
621,16579,210465.10361765922
622,4394,261725.7395699394
623,1468,463127.0878038372
624,12965,145360.8428487227
625,2249,166302.98164888564
626,14384,154160.16319418544
627,13040,124726.4108325845
628,8872,144617.16669493192
629,12864,244112.5401406025
630,15712,172356.78953011453
631,14049,157766.75668917227
632,1840,111587.42586531272
633,12019,180008.5579889667
634,8948,174125.02865949346
635,15154,254362.05035310655
636,6943,149475.24817735166
637,12564,370985.5570060674
638,12766,166287.0012187016
639,7255,242544.19381681172
640,7962,154474.56096277776
641,709,145008.25712766201
642,4634,140115.94531156396
643,889,222396.896663539
644,4774,131652.7692678137
645,13890,172466.53485059395
646,15431,138792.33175811975
647,8726,339424.1438062804
648,10373,142548.37428259267
649,6413,178815.02563712737
650,9761,133229.96323608884
651,15864,181029.82208432606
652,6147,139918.6354538472
653,3384,225789.28679307183
654,320,226870.4446289861
655,8006,190450.9625663386
656,14395,185785.30008584223
657,14976,110170.2594262541
658,12185,218986.19788480474
659,4779,134655.69473767994
660,8551,150838.49852567664
661,9025,343409.88937962474
662,10616,220082.32816675163
663,7475,107965.25625751713
664,6341,318168.5216268761
665,14163,148476.99605334975
666,2211,190117.93276366618
667,10532,289521.3534232702
668,14338,132586.762109485
669,831,176821.7202947648
670,3382,166856.05657823742
671,9209,295604.2899783756
672,7188,228569.14037889818
673,7197,214945.1630971151
674,11270,159990.6432742659
675,15918,94275.88102058704
676,6937,536766.4406842398
677,6178,187547.37684966208
678,10668,133198.5454006389
679,1413,269152.12640027935
680,6884,313781.79814102926
681,8266,210595.99627143962
682,14019,184692.04338236607
683,16764,142433.2728656585
684,15306,171897.72729541053
685,3740,252855.67695712004
686,5298,196441.95401092633
687,8319,175031.4337480179
688,4229,185698.3911126968
689,13429,196718.7935632012
690,1753,191031.93495408716
691,860,255725.838873816
692,14219,144209.17569460266
693,12113,201105.17201809082
694,11309,142303.6394623933
695,9930,205364.61030646923
696,10570,210994.43954115722
697,2839,160492.8598571652
698,6699,126311.22178630791
699,16647,124486.07337122835
700,5325,253527.02455327043
701,13733,157150.78965126254
702,7818,297943.0197116706
703,12505,217225.5437991016
704,9489,194891.64551441104
705,10106,188075.4656899109
706,7864,191037.05899550096
707,5134,221680.3567389325
708,11859,146627.53258484905
709,7440,368374.97810853494
710,1525,302722.05073084065
711,7339,188213.13272462538
712,8,309364.7107435967
713,3248,113417.13486197744
714,8995,238324.05321909295
715,15178,76102.95709616343
716,8594,168924.37994349294
717,15770,241579.68872990488
718,15859,329438.3730029028
719,1735,316174.0411405848
720,11410,511326.2935046987
721,16397,160820.72315688062
722,3572,145159.9064523959
723,5501,107532.98849322632
724,969,182185.26698626118
725,6977,385450.41860725865
726,1233,170535.62094487692
727,4258,149258.38869608718
728,90,222976.197169755
729,16650,176601.70381848878
730,197,110988.39918310559
731,12514,271849.04019258264
732,4367,184245.09267170212
733,3199,166905.45088668435
734,5600,201922.22066477328
735,11641,171351.4845948118
736,14609,119066.97921300265
737,12775,165067.6577283728
738,14240,169483.08425454848
739,7933,197079.09420667472
740,6945,368738.75731218077
741,14006,201514.80218157373
742,6320,280477.19092806434
743,12061,199071.2431151979
744,16369,213891.12992372405
745,16354,343225.8760292064
746,3970,356355.5725265316
747,1048,208026.942742372
748,3639,209627.59698980267
749,14448,251979.15764638942
750,2812,333919.82281743805
751,3932,150891.74431414524
752,14875,270130.5710093784
753,8883,112705.18493921262
754,7622,284084.0772244363
755,7252,122855.63831052552
756,9751,179758.09189829798
757,2378,200295.37795883932
758,6816,266162.4289907744
759,15358,212451.5629306979
760,7843,160306.5462822066
761,10448,395311.9845994487
762,7840,301937.3208374526
763,8880,244361.16080053968
764,12551,333564.77128045115
765,15470,215759.01814761347
766,16207,225911.74965871815
767,12123,123900.77990691032
768,15247,287402.84882118047
769,7481,198272.58191267482
770,16171,341846.71921088226
771,7461,315296.8695817397
772,902,243712.16104933617
773,13094,161499.4314004118
774,11584,247238.48490196146
775,4462,202959.40345863727
776,15576,146297.68722036842
777,16606,234331.97098485715
778,5427,310730.1265228975
779,7725,157392.98594815165
780,5409,167917.9500782783
781,12579,128196.79697617241
782,12013,256577.8622680284
783,11321,219275.33599827567
784,9932,143423.1395315118
785,591,171714.64201185288
786,10357,209707.38449359898
787,3336,238273.2631631357
788,13,180503.8320196864
789,4809,222877.06806298974
790,7555,202501.75582117948
791,15172,388567.6832310088
792,6989,160202.39252326218
793,4707,179181.39993534153
794,2046,226802.86753810992
795,6495,118730.75457322175
796,3873,183491.53750179603
797,7061,193470.3519864984
798,12112,219243.6959913882
799,8917,361336.5951703878
800,7735,151883.65978062796
801,16442,212088.69851499805
802,4244,168112.22630264866
803,3747,313969.1386317392
804,11086,166995.13876345754
805,10080,210831.26944704566
806,15057,244452.6734245674
807,1331,199831.92072436342
808,8891,182655.3039803413
809,13411,219275.7482105255
810,16730,218417.48273884915
811,2267,208366.47907660014
812,3022,182093.54173350352
813,11190,215009.70529157273
814,11857,192847.10662702075
815,9318,182703.15002450775
816,16512,171183.67326101614
817,2053,226174.07136646044
818,13707,119559.74635958394
819,12143,147827.01331143905
820,14080,160117.49831072745
821,6130,175321.48949874355
822,7936,85794.24738228122
823,10101,187913.48744605904
824,5663,190974.06499575294
825,14811,127570.18682118019
826,1366,197582.89283777002
827,908,200400.068065108
828,2953,125831.14636593091
829,14629,140279.3900517769
830,15096,427534.96841387916
831,2115,184421.79496338143
832,11770,172106.8946811783
833,12701,199859.6414599475
834,14584,139348.0417261355
835,1893,431397.1779424046
836,9501,544477.4788155267
837,2138,112786.57209335933
838,9346,213176.83877586882
839,15960,326231.21759773267
840,8230,153924.86315034828
841,13843,221520.96265737552
842,13810,218513.16802755755
843,15650,174339.820942197
844,9974,148480.60314740712
845,12200,195280.14308464926
846,538,203561.34525481952
847,5334,192166.60469218323
848,14823,119221.46587588919
849,4817,169875.9988444228
850,9041,202122.58215369246
851,4359,286658.56467098737
852,4852,310917.45794305124
853,10141,141813.00008989047
854,1503,198025.8939542808
855,16256,396740.776829849
856,683,105257.37561063224
857,14382,203112.20776794973
858,7248,205183.58544926296
859,1200,172747.91854682838
860,3563,169947.74542120774
861,3681,408504.2240894122
862,3053,261544.55916296408
863,4099,208726.22574765095
864,807,108830.0292539436
865,4658,312364.50445459405
866,3535,183873.24940493994
867,12548,166171.07093087622
868,10488,202288.57320882613
869,5851,155406.10570903608
870,13736,231452.6445193051
871,875,163265.62846541646
872,14449,155568.5400057807
873,3958,333435.8870624828
874,10727,183237.91156038397
875,11296,135763.1681671965
876,13646,249581.71007534993
877,9599,233253.8368228526
878,7135,178551.4856219755
879,5943,318234.422575469
880,2695,276936.1660148715
881,6766,223399.88053638878
882,5630,160925.60865645987
883,13586,212867.6608541566
884,3507,448185.89620803663
885,10014,141656.86426275896
886,459,259486.2752160959
887,3582,222985.24273982542
888,8560,286155.4784025847
889,3372,181188.81156533744
890,13109,258030.27209338555
891,8160,221919.7645271334
892,10706,204243.6879055501
893,9104,319948.5584940268
894,2870,198029.69149347144
895,13712,132673.740486228
896,13924,131086.04892215828
897,798,278855.87406298844
898,9750,395814.6516765266
899,16248,333906.272285772
900,3170,166622.9306859816
901,12700,219514.45512632106
902,10601,150850.19037907003
903,514,199143.93506314734
904,4010,295571.59459805774
905,8124,151101.27040953428
906,10800,183722.76594030714
907,13628,210540.8345314217
908,11637,141421.55248510648
909,781,163592.29598204792
910,16156,203556.68425238685
911,12618,270330.0137810186
912,9766,185559.98882164943
913,15987,238894.03102586273
914,11051,306834.78562987456
915,7673,209611.80953038565
916,1245,338295.40409412514
917,2443,163547.65100527828
918,7413,74991.88033635636
919,310,171336.18684582174
920,10921,226934.55332200223
921,8709,95844.78115398742
922,12404,322190.4800626043
923,14986,216340.0477724039
924,10714,338972.0899295271
925,14286,213741.63165049392
926,13828,337650.39030553977
927,8926,397032.5595466881
928,12233,176594.44854291115
929,3913,206008.72724442225
930,5221,209810.44558208738
931,14965,86933.94559752922
932,862,208994.23508405525
933,13907,148782.22697611485
934,5418,175654.22894608398
935,2045,188702.8694672377
936,13321,187761.86883996334
937,2762,307669.5764852011
938,13888,151113.1867342916
939,14962,157883.502532974
940,13305,399555.3473399298
941,8487,227071.71774070407
942,7146,171298.60270354274
943,1134,188562.39558487403
944,15092,331979.7826769187
945,13760,232329.0632719071
946,11958,453377.3165311315
947,3177,172817.49344338183
948,11350,201604.9802656407
949,1524,118101.62501719675
950,5527,217831.29436749165
951,2872,193015.30593045466
952,8602,332911.06725090416
953,3067,332211.4415700098
954,10435,221434.16163706363
955,11222,212705.80827052103
956,8700,131539.54266449882
957,10961,242464.50055137102
958,14305,198749.60410902862
959,8362,279852.23167626973
960,4979,159062.90690656388
961,7180,355814.7237897947
962,5763,107162.368467667
963,2192,190371.12956708448
964,13581,187288.83505652758
965,10720,165261.93616932502
966,1358,233371.34133798716
967,13366,388003.19973673933
968,13539,359680.5074718731
969,12849,218147.45419408754
970,6794,184886.63257397254
971,525,502102.82528274273
972,12223,365875.7577269534
973,16271,144929.51372341314
974,5818,127772.37730043483
975,16588,277169.85793255863
976,8981,128030.45286032287
977,16476,126969.52179372692
978,14663,170140.23134558345
979,3,143291.0324877152
980,6615,132153.85551981506
981,12215,274675.5506485107
982,304,268890.1578842086
983,13634,256577.048531145
984,9208,199991.56406949062
985,2175,172018.36370356765
986,250,210789.88375012565
987,6045,196174.93196801294
988,10516,171315.56950265134
989,1852,485715.6934028818
990,1573,208691.51365719148
991,15079,162092.4729723611
992,5500,178540.3499323497
993,15775,154354.77276842
994,3198,163972.2482869897
995,6718,192063.74154614386
996,4149,165107.25277828865
997,9627,264468.23352933786
998,7595,290864.51621117874
999,4538,204670.8622725866
1000,3555,203015.10988556367
1001,10483,345559.10078396864
1002,8834,174568.11288572397
1003,16412,184575.35166015208
1004,6449,161417.54746981474
1005,2767,185735.23428284356
1006,11498,173320.6765299665
1007,16472,150315.40985959908
1008,178,304217.0858864186
1009,10948,196671.02798020508
1010,13313,325988.49865956325
1011,8065,133254.36532216982
1012,102,139462.29221639878
1013,14428,164034.23652821517
1014,11973,136881.48053097253
1015,6663,176936.37411197563
1016,15989,126593.41910557161
1017,10955,513640.04360998375
1018,11772,152083.56386012927
1019,11364,243701.43436073296
1020,7082,173884.36158445003
1021,7749,353040.6759804965
1022,6428,130075.80960208351
1023,6869,108125.13399490829
1024,295,171679.04863802553
1025,12266,278663.67478896974
1026,11129,156020.81860768
1027,826,303553.94500019215
1028,3262,235258.80862339254
1029,15641,317785.4947502815
1030,1662,459409.3302522444
1031,10926,218902.87697741482
1032,10232,231125.6523337382
1033,6376,188810.72914810383
1034,7817,189466.56720022776
1035,354,212899.56323635567
1036,10076,195170.03146532772
1037,11379,328101.3396108217
1038,10184,121553.45694650101
1039,4696,376049.0445933703
1040,13562,515211.8486522935
1041,5436,186950.72216930502
1042,13196,106650.55222711073
1043,14939,174967.69950148131
1044,14004,160724.8321812764
1045,5916,179076.69053201829
1046,7229,184058.3499700616
1047,9143,155109.55116996047
1048,3440,194678.89027084495
1049,319,179692.97016992458
1050,11683,230497.80110077167
1051,12647,249176.89025670665
1052,12788,140542.1757439282
1053,13662,235525.00769809136
1054,423,286109.21639022516
1055,5222,209243.57860720984
1056,9242,195946.26186633643
1057,2641,189746.087511254
1058,4855,142415.75501666695
1059,5360,182177.11298179696
1060,9799,152859.3439980804
1061,5526,249346.65489106294
1062,10309,166560.0665283728
1063,2144,196396.1748578012
1064,7191,188639.48276275164
1065,6732,161921.185647725
1066,14789,151026.69157925795
1067,13525,155863.949136161
1068,4066,393778.4328850858
1069,16422,210541.24437902705
1070,14890,198616.77162982448
1071,2922,212388.5712366822
1072,3601,141266.09050431917
1073,13416,115968.04573900647
1074,14363,181871.18624619968
1075,9496,292431.4862456191
1076,7115,321719.6494406782
